,fname,tnum,task_phase,trial_type,forced,picked_best,rt,ch_side,left_type,left_prob,right_type,right_prob,chosen_prob,chosen_type,best_type,best_prob,best_side
389,K20240223,389.0,3.0,5.0,0.0,0.0,163.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
390,K20240223,390.0,3.0,5.0,0.0,0.0,170.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
391,K20240223,391.0,3.0,5.0,0.0,0.0,701.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
392,K20240223,392.0,3.0,5.0,0.0,0.0,158.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
393,K20240223,393.0,3.0,5.0,0.0,0.0,284.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
394,K20240223,394.0,3.0,5.0,0.0,0.0,170.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
395,K20240223,395.0,3.0,5.0,0.0,0.0,174.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
396,K20240223,396.0,3.0,5.0,0.0,0.0,713.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
397,K20240223,397.0,3.0,5.0,0.0,0.0,155.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
398,K20240223,398.0,3.0,5.0,0.0,0.0,161.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
399,K20240223,399.0,3.0,5.0,0.0,0.0,166.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
400,K20240223,400.0,3.0,5.0,0.0,0.0,143.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
401,K20240223,401.0,3.0,5.0,0.0,0.0,229.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
402,K20240223,402.0,3.0,5.0,0.0,0.0,180.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
403,K20240223,403.0,3.0,5.0,0.0,0.0,172.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
404,K20240223,404.0,3.0,5.0,0.0,0.0,156.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
405,K20240223,405.0,3.0,5.0,0.0,0.0,296.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
406,K20240223,406.0,3.0,5.0,0.0,0.0,167.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
407,K20240223,407.0,3.0,5.0,0.0,0.0,161.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
408,K20240223,408.0,3.0,5.0,0.0,0.0,161.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
409,K20240223,409.0,3.0,5.0,0.0,0.0,339.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
410,K20240223,410.0,3.0,5.0,0.0,0.0,172.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
411,K20240223,411.0,3.0,5.0,0.0,0.0,202.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
412,K20240223,412.0,3.0,5.0,0.0,0.0,475.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
413,K20240223,413.0,3.0,5.0,0.0,0.0,146.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
414,K20240223,414.0,3.0,5.0,0.0,0.0,498.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
415,K20240223,415.0,3.0,5.0,0.0,0.0,141.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
416,K20240223,416.0,3.0,5.0,0.0,0.0,179.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
417,K20240223,417.0,3.0,5.0,0.0,0.0,189.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
418,K20240223,418.0,3.0,5.0,0.0,0.0,373.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
419,K20240223,419.0,3.0,5.0,0.0,0.0,190.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
420,K20240223,420.0,3.0,5.0,0.0,0.0,196.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
421,K20240223,421.0,3.0,5.0,0.0,0.0,178.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
422,K20240223,422.0,3.0,5.0,0.0,0.0,158.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
423,K20240223,423.0,3.0,5.0,0.0,0.0,276.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
424,K20240223,424.0,3.0,5.0,0.0,0.0,317.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
425,K20240223,425.0,3.0,5.0,0.0,0.0,313.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
426,K20240223,426.0,3.0,5.0,0.0,0.0,174.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
427,K20240223,427.0,3.0,5.0,0.0,0.0,213.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
428,K20240223,428.0,3.0,5.0,0.0,0.0,184.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
429,K20240223,429.0,3.0,5.0,0.0,0.0,328.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
430,K20240223,430.0,3.0,5.0,0.0,0.0,171.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
431,K20240223,431.0,3.0,5.0,0.0,0.0,156.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
432,K20240223,432.0,3.0,5.0,0.0,0.0,164.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
433,K20240223,433.0,3.0,5.0,0.0,0.0,169.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
434,K20240223,434.0,3.0,5.0,0.0,0.0,160.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
435,K20240223,435.0,3.0,5.0,0.0,0.0,384.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
436,K20240223,436.0,3.0,5.0,0.0,0.0,309.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
437,K20240223,437.0,3.0,5.0,0.0,0.0,338.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
438,K20240223,438.0,3.0,5.0,0.0,0.0,307.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
439,K20240223,439.0,3.0,5.0,0.0,0.0,273.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
440,K20240223,440.0,3.0,5.0,0.0,0.0,150.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
441,K20240223,441.0,3.0,5.0,0.0,0.0,307.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
442,K20240223,442.0,3.0,5.0,0.0,0.0,158.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
443,K20240223,443.0,3.0,5.0,0.0,0.0,159.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
444,K20240223,444.0,3.0,5.0,0.0,0.0,216.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
445,K20240223,445.0,3.0,5.0,0.0,0.0,195.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
446,K20240223,446.0,3.0,5.0,0.0,0.0,171.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
447,K20240223,447.0,3.0,5.0,0.0,0.0,171.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
448,K20240223,448.0,3.0,5.0,0.0,0.0,180.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
449,K20240223,449.0,3.0,5.0,0.0,0.0,368.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
450,K20240223,450.0,3.0,5.0,0.0,0.0,197.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
451,K20240223,451.0,3.0,5.0,0.0,0.0,157.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
452,K20240223,452.0,3.0,5.0,0.0,0.0,205.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
453,K20240223,453.0,3.0,5.0,0.0,0.0,168.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
454,K20240223,454.0,3.0,5.0,0.0,0.0,268.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
455,K20240223,455.0,3.0,5.0,0.0,0.0,791.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
456,K20240223,456.0,3.0,5.0,0.0,0.0,140.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
457,K20240223,457.0,3.0,5.0,0.0,0.0,161.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
458,K20240223,458.0,3.0,5.0,0.0,0.0,175.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
459,K20240223,459.0,3.0,5.0,0.0,0.0,162.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
460,K20240223,460.0,3.0,5.0,0.0,0.0,274.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
461,K20240223,461.0,3.0,5.0,0.0,0.0,246.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
462,K20240223,462.0,3.0,5.0,0.0,0.0,144.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
463,K20240223,463.0,3.0,5.0,0.0,0.0,167.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
464,K20240223,464.0,3.0,5.0,0.0,0.0,459.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
465,K20240223,465.0,3.0,5.0,0.0,0.0,154.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
466,K20240223,466.0,3.0,5.0,0.0,0.0,531.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
467,K20240223,467.0,3.0,5.0,0.0,0.0,153.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
468,K20240223,468.0,3.0,5.0,0.0,0.0,339.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
469,K20240223,469.0,3.0,5.0,0.0,0.0,164.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
470,K20240223,470.0,3.0,5.0,0.0,0.0,157.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
471,K20240223,471.0,3.0,5.0,0.0,0.0,589.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
472,K20240223,472.0,3.0,5.0,0.0,0.0,167.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
473,K20240223,473.0,3.0,5.0,0.0,0.0,284.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
474,K20240223,474.0,3.0,5.0,0.0,0.0,353.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
475,K20240223,475.0,3.0,5.0,0.0,0.0,173.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
476,K20240223,476.0,3.0,5.0,0.0,0.0,169.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
477,K20240223,477.0,3.0,5.0,0.0,0.0,172.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
478,K20240223,478.0,3.0,5.0,0.0,0.0,281.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
479,K20240223,479.0,3.0,5.0,0.0,0.0,169.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
480,K20240223,480.0,3.0,5.0,0.0,0.0,259.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
481,K20240223,481.0,3.0,5.0,0.0,0.0,330.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
482,K20240223,482.0,3.0,5.0,0.0,0.0,168.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
483,K20240223,483.0,3.0,5.0,0.0,0.0,309.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
484,K20240223,484.0,3.0,5.0,0.0,0.0,180.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
485,K20240223,485.0,3.0,5.0,0.0,0.0,169.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
486,K20240223,486.0,3.0,5.0,0.0,0.0,170.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
487,K20240223,487.0,3.0,5.0,0.0,0.0,187.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
488,K20240223,488.0,3.0,5.0,0.0,0.0,173.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
489,K20240223,489.0,3.0,5.0,0.0,0.0,308.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
490,K20240223,490.0,3.0,5.0,0.0,0.0,158.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
491,K20240223,491.0,3.0,5.0,0.0,0.0,484.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
492,K20240223,492.0,3.0,5.0,0.0,0.0,154.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
493,K20240223,493.0,3.0,5.0,0.0,0.0,156.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
494,K20240223,494.0,3.0,5.0,0.0,0.0,423.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
495,K20240223,495.0,3.0,5.0,0.0,0.0,271.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
496,K20240223,496.0,3.0,5.0,0.0,0.0,326.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
497,K20240223,497.0,3.0,5.0,0.0,0.0,178.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
498,K20240223,498.0,3.0,5.0,0.0,0.0,341.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
499,K20240223,499.0,3.0,5.0,0.0,0.0,179.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
500,K20240223,500.0,3.0,5.0,0.0,0.0,170.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
501,K20240223,501.0,3.0,5.0,0.0,0.0,178.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
502,K20240223,502.0,3.0,5.0,0.0,0.0,177.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
503,K20240223,503.0,3.0,5.0,0.0,0.0,181.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
504,K20240223,504.0,3.0,5.0,0.0,0.0,144.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
505,K20240223,505.0,3.0,5.0,0.0,0.0,172.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
506,K20240223,506.0,3.0,5.0,0.0,0.0,343.0,-1.0,1.0,80.0,2.0,80.0,80.0,1.0,,80.0,1.0
507,K20240223,507.0,3.0,5.0,0.0,0.0,173.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
508,K20240223,508.0,3.0,5.0,0.0,0.0,187.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
509,K20240223,509.0,3.0,5.0,0.0,0.0,158.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
510,K20240223,510.0,3.0,5.0,0.0,0.0,589.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
511,K20240223,511.0,3.0,5.0,0.0,0.0,171.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
512,K20240223,512.0,3.0,5.0,0.0,0.0,334.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
513,K20240223,513.0,3.0,5.0,0.0,0.0,190.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
514,K20240223,514.0,3.0,5.0,0.0,0.0,557.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
515,K20240223,515.0,3.0,5.0,0.0,0.0,153.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
516,K20240223,516.0,3.0,5.0,0.0,0.0,351.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
517,K20240223,517.0,3.0,5.0,0.0,0.0,174.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
518,K20240223,518.0,3.0,5.0,0.0,0.0,171.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
519,K20240223,519.0,3.0,5.0,0.0,0.0,171.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
520,K20240223,520.0,3.0,5.0,0.0,0.0,190.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
521,K20240223,521.0,3.0,5.0,0.0,0.0,170.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
522,K20240223,522.0,3.0,5.0,0.0,0.0,267.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
523,K20240223,523.0,3.0,5.0,0.0,0.0,161.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
524,K20240223,524.0,3.0,5.0,0.0,0.0,188.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
525,K20240223,525.0,3.0,5.0,0.0,0.0,181.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
526,K20240223,526.0,3.0,5.0,0.0,0.0,368.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
527,K20240223,527.0,3.0,5.0,0.0,0.0,175.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
528,K20240223,528.0,3.0,5.0,0.0,0.0,178.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
529,K20240223,529.0,3.0,5.0,0.0,0.0,176.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
530,K20240223,530.0,3.0,5.0,0.0,0.0,187.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
531,K20240223,531.0,3.0,5.0,0.0,0.0,187.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
532,K20240223,532.0,3.0,5.0,0.0,0.0,144.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
533,K20240223,533.0,3.0,5.0,0.0,0.0,142.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
534,K20240223,534.0,3.0,5.0,0.0,0.0,162.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
535,K20240223,535.0,3.0,5.0,0.0,0.0,181.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
536,K20240223,536.0,3.0,5.0,0.0,0.0,167.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
537,K20240223,537.0,3.0,5.0,0.0,0.0,182.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
538,K20240223,538.0,3.0,5.0,0.0,0.0,365.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
539,K20240223,539.0,3.0,5.0,0.0,0.0,144.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
540,K20240223,540.0,3.0,5.0,0.0,0.0,143.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
541,K20240223,541.0,3.0,5.0,0.0,0.0,292.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
542,K20240223,542.0,3.0,5.0,0.0,0.0,188.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
543,K20240223,543.0,3.0,5.0,0.0,0.0,205.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
544,K20240223,544.0,3.0,5.0,0.0,0.0,326.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
545,K20240223,545.0,3.0,5.0,0.0,0.0,159.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
546,K20240223,546.0,3.0,5.0,0.0,0.0,440.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
547,K20240223,547.0,3.0,5.0,0.0,0.0,175.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
548,K20240223,548.0,3.0,5.0,0.0,0.0,202.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
549,K20240223,549.0,3.0,5.0,0.0,0.0,338.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
550,K20240223,550.0,3.0,5.0,0.0,0.0,150.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
551,K20240223,551.0,3.0,5.0,0.0,0.0,325.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
552,K20240223,552.0,3.0,5.0,0.0,0.0,174.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
553,K20240223,553.0,3.0,5.0,0.0,0.0,148.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
554,K20240223,554.0,3.0,5.0,0.0,0.0,229.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
555,K20240223,555.0,3.0,5.0,0.0,0.0,166.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
556,K20240223,556.0,3.0,5.0,0.0,0.0,180.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
557,K20240223,557.0,3.0,5.0,0.0,0.0,712.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
558,K20240223,558.0,3.0,5.0,0.0,0.0,146.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
559,K20240223,559.0,3.0,5.0,0.0,0.0,170.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
560,K20240223,560.0,3.0,5.0,0.0,0.0,175.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
561,K20240223,561.0,3.0,5.0,0.0,0.0,178.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
562,K20240223,562.0,3.0,5.0,0.0,0.0,172.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
563,K20240223,563.0,3.0,5.0,0.0,0.0,154.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
564,K20240223,564.0,3.0,5.0,0.0,0.0,320.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
565,K20240223,565.0,3.0,5.0,0.0,0.0,169.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
566,K20240223,566.0,3.0,5.0,0.0,0.0,181.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
567,K20240223,567.0,3.0,5.0,0.0,0.0,351.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
568,K20240223,568.0,3.0,5.0,0.0,0.0,147.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
569,K20240223,569.0,3.0,5.0,0.0,0.0,166.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
570,K20240223,570.0,3.0,5.0,0.0,0.0,145.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
571,K20240223,571.0,3.0,5.0,0.0,0.0,329.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
572,K20240223,572.0,3.0,5.0,0.0,0.0,319.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
573,K20240223,573.0,3.0,5.0,0.0,0.0,173.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
574,K20240223,574.0,3.0,5.0,0.0,0.0,174.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
575,K20240223,575.0,3.0,5.0,0.0,0.0,546.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
576,K20240223,576.0,3.0,5.0,0.0,0.0,573.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
577,K20240223,577.0,3.0,5.0,0.0,0.0,160.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
578,K20240223,578.0,3.0,5.0,0.0,0.0,175.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
579,K20240223,579.0,3.0,5.0,0.0,0.0,473.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
580,K20240223,580.0,3.0,5.0,0.0,0.0,173.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
581,K20240223,581.0,3.0,5.0,0.0,0.0,176.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
582,K20240223,582.0,3.0,5.0,0.0,0.0,159.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
583,K20240223,583.0,3.0,5.0,0.0,0.0,153.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
584,K20240223,584.0,3.0,5.0,0.0,0.0,361.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
585,K20240223,585.0,3.0,5.0,0.0,0.0,172.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
586,K20240223,586.0,3.0,5.0,0.0,0.0,181.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
587,K20240223,587.0,3.0,5.0,0.0,0.0,381.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
588,K20240223,588.0,3.0,5.0,0.0,0.0,170.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
589,K20240223,589.0,3.0,5.0,0.0,0.0,304.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
590,K20240223,590.0,3.0,5.0,0.0,0.0,161.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
591,K20240223,591.0,3.0,5.0,0.0,0.0,169.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
